I,PREDISPATCH,PRICESENSITIVITIES,1,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP21,RRPEEP22,RRPEEP23,RRPEEP24,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,DATETIME,LASTCHANGED,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,INTERVENTION_ACTIVE,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,1,0,315.88714,301.29444,315.88714,299.5,334.8222,280.46993,479.86221,320.73264,299.5,328.10546,299.5,337.42793,278.33556,567.77436,309.69968,299.5,320.73264,299.5,320.95619,299.5,0,0,0,0,323.17618,299.5,449.96,266.96,2025/06/26 22:30:00,2025/06/26 22:05:22,301.29444,301.29444,310.88838,301.29444,315.88714,301.29444,347.16632,0,301.29444,301.29444,301.29444,301.29444,303.59425,301.29444,325.63375,330.59144
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,2,0,288.33542,266.96,290.24608,257.9,297.63464,241.96,329.23107,290.56179,266.96,293.05018,259.69562,314.1005,233.48809,345.09826,286.17284,275.92101,285.80071,266.96,290.56179,261.1613,0,0,0,0,299.5,242.72364,304.61242,224.56472,2025/06/26 23:00:00,2025/06/26 22:05:22,279.22507,278.06059,286.12149,278.06059,295.33491,278.06059,297.63464,0,280.21215,278.06059,288.33542,278.06059,290.56179,278.06059,295.05222,299.5
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,3,0,314.95302,298.12347,314.95302,289.72444,314.95302,266.96,501.26307,318.47964,288.42103,322.22596,283.14686,339.69108,250.5413,600.82,314.81708,295.85463,317.36355,293.59858,322.22596,283.14686,0,0,0,0,319.78783,266.96,449.96,250.9805,2025/06/26 23:30:00,2025/06/26 22:05:22,298.12347,298.12347,314.95302,298.12347,314.95302,298.12347,381.60216,0,298.12347,298.12347,298.12347,298.12347,317.36355,298.12347,324.67807,339.69108
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,4,0,319.80484,296.43054,319.80484,296.43054,319.80484,262.7086,330.35181,324.69527,291.95744,330.35181,266.96,369.71923,241.96,600.82,307.34515,302.71603,327.16158,289.7399,332.13697,266.96,0,0,0,0,329.64211,264.37616,337.17024,241.96,2025/06/27 00:00:00,2025/06/26 22:05:22,305.02397,305.02397,305.02397,305.02397,319.80484,305.02397,319.80484,0,307.34515,302.71603,324.69527,300.4212,327.16158,300.4212,337.17024,342.26239
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,5,0,296.96,266.96,298.41031,266.96,315.25605,260.96331,315.25605,296.69837,266.96,307.62233,264.6515,340.01205,241.96,449.96,295.22,292.22224,296.69837,266.96,307.62233,264.6515,0,0,0,0,322.53422,262.93224,329.93832,241.96,2025/06/27 00:30:00,2025/06/26 22:05:22,294.45392,294.45392,294.45392,294.45392,298.41031,294.45392,315.25605,0,295.22,292.22224,296.96,266.96,305.29957,266.96,312.30803,334.94597
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,6,0,266.96,259.25992,266.96,259.25992,295.22,229.21,308.42209,267.235,255.34961,273.04934,249.56682,308.43078,225.91742,449.96,266.96,265.21395,267.235,255.34961,271.54046,249.56682,0,0,0,0,295.22,241.96,314.13927,213.6238,2025/06/27 01:00:00,2025/06/26 22:05:22,266.96,266.96,266.96,266.96,266.96,266.96,296.96,0,266.96,265.21395,267.235,255.34961,269.26764,251.48352,295.22,295.22
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,7,0,272.51516,266.97458,274.86931,266.96,306.181,266.96,315.29379,273.34278,266.96,295.22,262.97627,319.37305,215.05557,449.96,268.99113,266.96,268.99113,266.96,283.26144,262.97627,0,0,0,0,302.83173,241.96,312.18151,221.96512,2025/06/27 01:30:00,2025/06/26 22:05:22,266.97458,266.97458,266.97458,266.97458,273.34278,266.97458,306.181,0,268.99113,266.96,273.34278,266.96,281.1451,264.96966,310.8735,281.1451
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,8,0,296.96,296.96,306.97776,296.96,314.41839,296.96,327.19207,312.83411,295.22,322.81442,276.24614,449,263.56079,630.96445,305.78964,296.96,305.78964,295.22,309.60514,295.22,0,0,0,0,316.7375,295.22,349.01,280.45186,2025/06/27 02:00:00,2025/06/26 22:05:22,296.96,296.96,296.96,296.96,296.96,296.96,314.41839,0,306.97776,296.96,308.13763,295.22,318.85063,295.22,349.01,449
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,9,0,280.44054,280.44054,281.50483,282.57436,296.96,282.57436,321.72,295.22,268.28651,296.96,266.96,433.52072,229.21,627.9271,295.22,270.31069,295.22,268.28651,296.96,266.96,0,0,0,0,296.96,266.96,318.29507,241.96,2025/06/27 02:30:00,2025/06/26 22:05:22,280.44054,280.44054,280.44054,280.44054,280.44054,280.44054,296.96,0,290.55514,270.31069,295.22,268.28651,296.96,266.96,320.35261,431.00906
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,10,0,266.96,274.54872,269.79532,279.52165,296.96,284.9018,323.54564,285.98815,266.96,296.96,241.96,451.11,173.87531,655.27911,274.64443,266.96,280.60966,266.96,296.96,241.96,0,0,0,0,295.22,244.73312,375.86668,241.96,2025/06/27 03:00:00,2025/06/26 22:05:22,266.96,274.54872,266.96,274.54872,266.96,274.54872,295.22,0,275.80369,266.96,285.98815,266.96,295.22,241.96,295.22,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,11,0,271.54928,271.54928,266.96,272.58019,269.50255,272.58019,328.03169,275.0679,241.96,449,236.91631,451.11,168.85548,866.24713,272.98404,266.96,276.47826,241.96,449,236.91631,0,0,0,0,280.77505,241.96,437.48229,213.84379,2025/06/27 03:30:00,2025/06/26 22:05:22,271.54928,271.54928,271.54928,271.54928,266.96,271.54928,267.41061,0,272.98404,266.96,275.0679,241.96,283.98867,241.96,283.98867,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,12,0,170.82658,170.1314,172.14435,170.1787,208.364,170.1314,249.48338,200.88983,157.62514,209.15519,154.10679,257.66442,116.29025,449.96,172.6976,168.43442,200.88983,160.6372,201.21438,160.6372,0,0,0,0,198.10735,157.62514,241.96,129.52264,2025/06/27 04:00:00,2025/06/26 22:05:22,170.19762,170.1314,170.19762,170.1314,170.1314,170.1314,208.364,0,170.69276,170.1787,200.88983,157.03151,206.79321,155.80112,206.79321,241.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,13,0,200.17,200.17,183.85,200.17,220.68809,200.17,310.44483,209.29546,160,222.52042,157.79575,362.10985,143.08604,666.31933,207.97622,183.85,209.29546,160,213.84208,160,0,0,0,0,210.89712,160,277.02732,158.3841,2025/06/27 04:30:00,2025/06/26 22:05:22,200.17,200.17,200.17,200.17,183.85,200.17,251.20862,0,207.1366,183.85,206.93379,160,208.29214,160,208.29214,326.22548
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,14,0,208.76696,208.76696,208.24113,209.29546,256.87585,211.43647,312.65381,222.70767,204.62927,266.96,160,464.66281,150.45891,870.96404,210.36051,208.20688,218.46975,204.62927,266.96,162.9023,0,0,0,0,221.02935,183.85,278.50488,160,2025/06/27 05:00:00,2025/06/26 22:05:22,208.76696,208.76696,208.76696,208.76696,206.87386,208.76696,266.96,0,208.76696,208.20688,222.70767,204.62927,266.96,183.85,266.96,452.50602
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,15,0,221.45582,227.97,227.97,227.97,258.78707,227.97,312.60691,227.97,219.79239,227.97,217.02509,318.7322,169.29361,600.82,225.11693,220.54136,227.97,219.79239,227.97,217.02509,0,0,0,0,264.72894,217.02509,272.87225,207.02422,2025/06/27 05:30:00,2025/06/26 22:05:22,221.45582,221.45582,221.45582,221.7643,227.97,221.7643,274.11074,0,225.11693,221.45582,227.97,221.45582,227.97,221.45582,266.96,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,16,0,241.96,227.97,253.24001,221.65937,265.27045,221.06673,299.29,241.96,226.06583,259.08591,220.45722,266.96,204.9785,325.74774,241.96,227.97,241.96,227.97,259.08591,220.45722,0,0,0,0,258.00184,217.55664,287.90091,170.78412,2025/06/27 06:00:00,2025/06/26 22:05:22,227.97,227.97,241.96,227.97,258.72737,227.97,290.14894,0,241.96,227.97,241.96,227.97,247.92167,227.97,247.96131,263.03906
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,17,0,288.44254,267.70848,294.92178,266.96,296.99729,255.55681,299.30672,288.44254,267.70848,293.80072,266.96,325.58509,238.48688,340.63013,281.77635,277.46774,282.94848,267.70848,281.77635,266.96,0,0,0,0,303.96434,249.77053,313.43766,227.04202,2025/06/27 06:30:00,2025/06/26 22:05:22,279.61606,279.61598,292.66586,279.61598,296.99729,269.81115,296.99729,0,281.77635,273.44465,288.44254,273.21686,292.66586,273.21686,308.82887,315.83958
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,18,0,314.84029,314.84029,314.84029,314.84029,314.84029,266.96,691.16,322.1113,310.06124,326.17121,305.33574,375.04941,266.96,691.16,317.25019,312.44402,319.67382,311.30284,325.34411,310.06124,0,0,0,0,324.56275,286.10876,499.92,258.65326,2025/06/27 07:00:00,2025/06/26 22:05:22,314.84029,314.84029,314.84029,314.84029,314.84029,314.84029,499.92,0,317.25019,312.44402,319.67382,310.06124,319.67382,310.06124,324.56275,342.12439
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,19,0,400.22055,347.2719,433.06504,335.89377,691.16,328.0179,4186.65767,400.22055,342.03857,544.08074,328.84732,691.16,309.49357,4151.71568,396.72,379.78555,396.72,342.03857,544.08074,330.26898,0,0,0,0,691.16,324.08826,1029.62368,319.09314,2025/06/27 07:30:00,2025/06/26 22:05:22,400.22055,353.92482,417.01521,344.05045,590.98927,328.84732,1050.21802,0,396.72,396.72,397.05144,396.72,400.22055,396.72,544.08074,691.16
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,20,0,406.48,405.75773,548.85935,396.72,1046.85004,368.5905,17499.91,499.92,404.88819,691.16,396.72,1055.21095,364.26989,17499.91,406.48,406.48,499.92,406.48,691.16,403.20873,0,0,0,0,691.16,388.8771,17499.91,352.27185,2025/06/27 08:00:00,2025/06/26 22:05:22,406.48,406.48,406.48,406.48,407.11,406.48,691.16,0,406.48,406.48,499.92,406.48,691.16,406.48,691.16,945.83895
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,21,0,396.72,396.72,396.72,396.72,569.59089,406.48,691.16,396.72,364.94108,406.48,360.71452,810.2544,339.21985,17500,396.72,372.1335,396.72,371.53618,406.48,357.39305,0,0,0,0,406.48,375.06369,691.16,378.02503,2025/06/27 08:30:00,2025/06/26 22:05:22,381.24291,382.14088,381.24291,383.64141,381.24291,383.6717,406.48,0,396.72,379.16336,396.72,379.16336,406.48,379.16336,406.48,810.2544
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,22,0,600.82,600.82,600.82,600.82,597.78701,600.82,360.75416,674.78571,462.04709,701.36364,458.22213,869.32649,329.8304,3898,657.04699,600.82,674.78571,462.04703,701.36364,458.22213,0,0,0,0,649.12612,473.26416,858.97634,474.66846,2025/06/27 09:00:00,2025/06/26 22:05:22,600.82,600.82,600.82,600.82,600.82,600.82,441.8767,0,664.17018,600.82,674.78571,600.82,683.05321,600.82,867.55075,869.32649
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,23,0,461.26556,476.06046,461.26556,476.06046,453.17294,481.10055,346.54611,600.75,465.05226,600.82006,357.87162,867.91136,267.01515,3700.12,475.77831,469.41421,600.75,465.05226,677.3054,347.52746,0,0,0,0,600.82,364.81753,650.60852,327.81888,2025/06/27 09:30:00,2025/06/26 22:05:22,471.82376,475.37304,471.20973,476.06046,461.26556,476.06046,377.86886,0,475.77831,473.45029,477.51902,473.45029,600.82,473.45029,687.96732,727.11881
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,24,0,324.66829,324.41383,324.41383,324.41383,324.41383,324.41383,329.0628,327.16993,320.77615,330.97023,274.66549,483.89965,256.97371,872.48113,324.41383,324.66829,324.41383,324.41383,329.54401,285.37276,0,0,0,0,327.16993,318.90057,360.71098,266.96,2025/06/27 10:00:00,2025/06/26 22:05:22,324.41383,324.41383,324.41383,324.41383,324.66829,324.41383,324.41383,0,324.53274,323.42689,324.58679,322.19171,325.91596,319.70014,369.15535,485.2512
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,25,0,278.49966,278.49966,278.49966,278.49966,277.43901,278.49966,317.0969,316.18283,266.96,322.94857,258.71708,481.95345,183.85,867.75328,278.49966,266.96,316.2671,266.96,322.94857,258.71708,0,0,0,0,320.43748,266.96,403.8077,241.96,2025/06/27 10:30:00,2025/06/26 22:05:22,278.49966,278.49966,278.49966,278.49966,278.49966,278.49966,278.49966,0,281.71361,266.96,309.62864,266.96,310.47913,266.96,474.51764,542.66493
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,26,0,316.28816,316.28816,316.28816,316.28816,316.28816,316.28816,320.45882,356.44904,290.27879,449.96,276.40844,476.21552,241.96,867.81875,319.6289,311.94727,349.71086,290.27879,449.96,287.89659,0,0,0,0,449.96,281.99692,405.86703,266.96,2025/06/27 11:00:00,2025/06/26 22:05:22,316.28816,316.28816,316.28816,316.28816,316.28816,316.28816,316.28816,0,316.32922,314.42873,449.96,290.27879,449.96,278.77874,600.82,519.32737
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,27,0,276.54804,290.59643,276.54804,290.59643,275.12476,298.36914,313.71497,317.86318,270.42607,324.60841,266.96,455.31315,266.96,690.00383,314.54461,276.54804,317.86318,270.42607,324.60841,266.96,0,0,0,0,321.24594,266.96,398.60723,252.74924,2025/06/27 11:30:00,2025/06/26 22:05:22,276.54804,276.54804,276.54804,276.54804,276.54804,276.54804,276.54804,0,311.22605,273.91854,311.22605,270.42607,312.15964,268.41961,449.96,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,28,0,291.02437,291.08225,273.82412,291.08225,273.8045,299.00296,305.74983,314.54461,271.73475,321.20314,266.96,449.96,159.81473,701.76277,311.22605,276.94773,314.54461,276.94773,321.20314,266.96,0,0,0,0,317.88436,266.96,342.19511,241.96,2025/06/27 12:00:00,2025/06/26 22:05:22,291.02437,291.02437,291.02437,291.02437,291.02437,291.02437,273.82412,0,308.73712,274.84706,308.73712,271.73475,308.75769,266.96,449.96,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,29,0,287.17709,287.17709,274.13895,287.17709,273.09988,287.17709,305.27465,312.05569,271.03703,317.88436,266.96,449.96,159.64561,698.77199,290.14724,277.2872,312.05569,277.2872,317.88436,266.96,0,0,0,0,315.37425,266.96,324.60841,241.96,2025/06/27 12:30:00,2025/06/26 22:05:22,287.17709,287.17709,287.17709,287.17709,287.17709,287.17709,274.13895,0,303.08336,273.09988,303.08336,270.01317,303.10355,266.96,353.80972,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,30,0,312.05569,312.05569,312.05569,312.05569,312.05569,312.05569,312.88533,318.79898,285.16889,325.43833,270.17415,449.96,183.85,683.01299,315.37425,290.38617,318.79898,290.38617,325.43833,281.72874,0,0,0,0,322.11866,276.39838,349.01,266.96,2025/06/27 13:00:00,2025/06/26 22:05:22,312.05569,312.05569,312.05569,312.05569,312.05569,312.05569,312.05569,0,349.01,287.34967,354.01,275.34816,449.96,272.22849,349.43,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,31,0,306.87,306.87,306.87,306.87,306.87,306.87,318.10078,313.69407,274.31735,316.8921,266.96,349.01,146.49823,600.82,308.56194,279.80942,307.33184,279.80942,307.33184,270.17327,0,0,0,0,313.30174,266.96,317.88436,266.96,2025/06/27 13:30:00,2025/06/26 22:05:22,306.87,306.87,306.87,306.87,306.87,306.87,306.87,0,310.93746,277.67172,310.93746,274.31735,310.93746,266.96,316.8921,327.92808
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,32,0,266.96,266.96,266.96,266.96,266.96,266.96,270.82,270.82,251.95181,270.82,241.96,295.89067,156.58977,449.96,270.66773,266.96,270.66773,256.79067,270.82,241.96,0,0,0,0,270.82,241.96,270.82,162.11861,2025/06/27 14:00:00,2025/06/26 22:05:22,266.96,266.96,266.96,266.96,266.96,266.96,266.96,0,270.82,263.57869,270.82,250.99831,270.82,241.96,278.41964,309.26261
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,33,0,241.96,241.96,241.96,241.96,241.96,241.96,266.96,266.96,228.24701,276.47338,183.85,322.11866,154.50477,472.90341,261.50486,241.96,266.96,228.98292,266.96,183.85,0,0,0,0,266.96,226.37943,272.50069,160.02199,2025/06/27 14:30:00,2025/06/26 22:05:22,241.96,241.96,241.96,241.96,241.96,241.96,241.96,0,260.10616,241.96,266.96,232.50605,276.47338,223.81436,292.31008,319.6289
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,34,0,290.52453,293.6262,286.89193,301.50848,280.69948,315.37425,318.79898,316.69814,278.49109,319.6289,266.76005,465.48881,160,719.13555,312.57,283.91197,311.92653,283.91197,311.92653,276.69513,0,0,0,0,316.69814,271.03267,319.6289,227.02661,2025/06/27 15:00:00,2025/06/26 22:05:22,292.11907,293.6262,289.65194,301.50848,281.76504,301.50848,280.69948,0,312.57,280.69948,312.57,279.60802,313.10316,267.82744,322.79728,349.01
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,35,0,278.03623,278.03623,278.03623,278.03623,291.27415,278.03623,316.22496,291.27415,258.66773,317.88436,226.40113,466.76206,157.18631,726.68431,287.95283,278.03623,287.95283,260.75231,317.96907,232.94284,0,0,0,0,291.27415,256.51651,324.13892,183.85,2025/06/27 15:30:00,2025/06/26 22:05:22,278.03623,278.03623,278.03623,278.03623,274.87691,278.03623,315.37425,0,290.04939,275.92479,291.27415,265.21912,293.51631,244.98501,362.04212,466.42057
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,36,0,230.07231,227.61789,265.6109,227.61789,289.52026,228.24701,314.57474,263.51792,224.51028,268.37253,221.15786,299.5,160,643.77624,228.85544,226.20115,260.72378,226.20115,263.8394,222.82922,0,0,0,0,272.19863,183.85,329.23323,160.52971,2025/06/27 16:00:00,2025/06/26 22:05:22,227.61789,227.61789,228.27379,227.61789,271.13889,227.61789,314.57474,0,227.63914,226.20115,258.00495,224.51028,258.72737,222.82922,274.32213,270.4943
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,37,0,529.4804,320.12928,529.4804,320.12928,691.16,320.12928,1110.11,537.59052,315.29061,545.79394,310.50649,691.16,299.5,1438.27558,502.82962,317.70306,502.58806,315.29061,545.79394,312.89178,0,0,0,0,541.68047,312.89178,693.18,305.77601,2025/06/27 16:30:00,2025/06/26 22:05:22,320.12928,320.12928,426.9024,320.12928,510.46309,320.12928,529.4804,0,508.479,317.70306,537.59052,317.70306,541.68047,317.70306,558.27751,691.16
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,38,0,3700.12,1110.11,4239.67117,1066.70108,14797.96,691.16,16206.42412,3700.12,1110.11,4222.63716,1067.65619,14797.96,691.16,17499.91,1251.73907,1232.49579,3700.12,1110.11,4025.34272,1110.11,0,0,0,0,10339.53073,691.16,16837.08898,542.75757,2025/06/27 17:00:00,2025/06/26 22:05:22,1242.09071,1242.09071,1242.09071,1242.09071,3159.95457,1242.09071,10669.57087,0,1242.09071,1242.09071,1242.09071,1242.09071,1242.09071,1242.09071,3920,14287.23761
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,39,0,16443.76,16234.03347,16437.71568,14797.96,16586.38125,10830.04177,16586.40021,16697.97854,14990,17093.76328,14797.96,17499.91,10917.9747,17499.91,16697.97854,15979.15543,16829.18214,14990,17227.15286,14797.96,0,0,0,0,16980.43705,13308.97889,17381.09774,9800,2025/06/27 17:30:00,2025/06/26 22:05:22,16308.64476,16308.64476,16400,16308.64476,16400,16308.64476,16586.38125,0,16437.71568,16178.91245,16567.49167,16178.91245,16829.18214,16178.91245,17227.15286,17499.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,40,0,17499.91,17499.91,17499.91,17499.89,17499.91,16400,17499.91,17499.91,17241.0848,17499.91,16560.55028,17499.91,14144.19474,17500,17499.91,17499.89,17499.91,16955.46778,17499.91,16496,0,0,0,0,17499.91,16400,17499.91,11000.29717,2025/06/27 18:00:00,2025/06/26 22:05:22,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.89,17499.91,17241.0848,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,41,0,17479.66551,17479.64554,17479.66551,17459.73865,17479.66551,15040.76,17499.89,17499.91,17344.81651,17499.91,17068.67647,17499.91,14990,17499.91,17499.91,17479.64554,17499.91,17344.81651,17499.91,16936.13518,0,0,0,0,17499.91,17189.68728,17499.91,14000,2025/06/27 18:30:00,2025/06/26 22:05:22,17479.66551,17479.64554,17479.66551,17479.64554,17479.66551,17479.64554,17499.89,0,17499.89,17479.64554,17499.91,17479.64554,17499.91,17479.64554,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,42,0,17499.91,17499.89,17499.91,17499.89,17499.91,14797.96,17499.91,17499.91,17476.12677,17499.91,17212.09406,17499.91,14797.96,17500,17499.91,17499.89,17499.91,17491.93428,17499.91,17212.09406,0,0,0,0,17499.91,15385.23,17499.91,12020,2025/06/27 19:00:00,2025/06/26 22:05:22,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,43,0,17499.89,17499.89,17499.89,17306.06079,17499.89,9069.41684,17499.89,17499.91,17441.54357,17499.91,17200.93252,17499.91,9069.41684,17499.91,17499.89,17499.89,17499.89,17471.11037,17499.89,17336.37187,0,0,0,0,17499.91,14238.966,17499.91,530.58013,2025/06/27 19:30:00,2025/06/26 22:05:22,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,0,17499.89,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,44,0,10091.23087,3804.63533,14797.96,1295.12003,16781.7844,522.58701,16800.93751,10091.23087,3804.63533,14797.96,1295.12003,17499.91,487.54309,17499.91,9875.93441,9365.11744,9875.93441,3886.92196,14797.96,1294.90003,0,0,0,0,17178.96473,528.05664,17467.3274,502.90092,2025/06/27 20:00:00,2025/06/26 22:05:22,9391.49283,9365.11744,9973.05637,9365.11744,10012.23997,9365.11744,15493.20001,0,9373.10877,9373.10877,9934.07848,9373.10877,10051.63092,9373.10877,14797.96,16957.75274
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,45,0,999.17502,523.33753,3799.64356,514.30239,13353.48363,514.30239,16379.84312,1014.69133,523.33753,3803.9305,498.69329,14541.45712,472.19709,17499.91,953.88487,619.48161,1014.69133,533.4954,3656.06557,498.69329,0,0,0,0,9497.66052,502.56292,17167.34242,303.88669,2025/06/27 20:30:00,2025/06/26 22:05:22,964.97829,949.52717,1134.65369,603.33263,1134.98283,525.3486,13353.48363,0,953.88487,953.88487,957.56387,953.88487,964.97829,953.88487,3814.40916,14567.36181
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062637,1,VIC1,46,0,971.56482,533.42023,1036.54672,533.42023,3810.85403,339,16480.70065,971.56482,525.35733,1076.73846,521.36006,3840.57816,330.14466,17499.91,953.00358,802.99095,953.00358,533.00129,1076.73846,521.36006,0,0,0,0,1637.13907,525.35733,9966.76596,312.83063,2025/06/27 21:00:00,2025/06/26 22:05:22,910.48804,847.13441,960.37134,533.42023,1136.01075,533.42023,10008.25293,0,909.43787,909.43787,902.74802,909.43787,964.08344,909.43787,1076.73846,3700.12
