I,PDREGION,Unnamed: 2,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/26 23:30:00,299.5,0,6227.91,5624.56,6,-609.35,0,,,129,,,,,,,,132.0,,,,,,,,41.0,,,,,,,,168.0,,,,,,,,192.0,,,,,,,,187.0,,,,,,8525.329,825.0,6339.82446,6248.75,,44.0,,,,47.0,,,,,,,,,,,,,,,,,,,14.98,0.38,0.38,12.47,0.1,0.38,0.1,0.93,801.0,791.0,733.0,494.0,589.0,609.0,616.0,784.0,8430.77934,,,0.0,0.0,19.0,312.0,355.0,0.0,39.329,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 00:00:00,305.27038,0,6089.52,5555.3,16,-550.22,0,,,120.86,,,,,,,,132.0,,,,,,,,41.0,,,,,,,,187.18,,,,,,,,184.0,,,,,,,,151.0,,,,,,8522.303,825.0,6248.7462,6125.36,,20.0,,,,128.0,,,,,,,,,,,,,,,,,,,4.85,0.38,0.39,10.0,0.1,0.38,0.2,1.0,788.5,770.5,714.5,548.81513,589.0,609.0,606.0,749.0,8414.32846,,,0.0,0.0,19.0,299.5,355.0,0.0,44.303,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 00:30:00,296.96,0,5886.35,5564.34,64.31,-386.32,0,,,132,,,,,,,,137.0,,,,,,,,125.0,,,,,,,,171.0,,,,,,,,175.0,,,,,,,,138.0,,,,,,8718.337,825.0,6125.36286,5973.42,,0.0,,,,118.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,10.0,0.38,0.38,0.38,2.0,861.0,884.0,785.0,770.0,637.0,677.0,674.0,821.0,8419.04116,,,0.0,0.0,19.0,372.0,363.0,0.0,53.337,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 01:00:00,271.11177,0,5675.16,5574.39,278,-378.77,0,,,121,,,,,,,,137.0,,,,,,,,125.0,,,,,,,,172.0,,,,,,,,188.0,,,,,,,,138.0,,,,,,8751.39,825.0,5973.42295,5980.76,,51.0,,,,62.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,7.83,0.38,0.38,0.38,0.93,861.0,902.0,792.0,848.0,637.0,677.0,674.0,757.0,8434.41734,,,0.0,0.0,19.0,372.0,363.0,0.0,62.39,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 01:30:00,265.01631,0,5490.36,5365.46,390,-514.89,0,,,41,,,,,,,,68.0,,,,,,,,56.0,,,,,,,,180.0,,,,,,,,210.0,,,,,,,,127.0,,,,,,8871.464,825.0,5980.75871,5907.94,,25.0,,,,47.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,4.99,0.38,0.38,0.38,1.0,861.0,949.0,862.0,1030.0,557.0,596.0,593.0,714.0,8474.40778,,,0.0,0.0,19.0,372.0,313.0,0.0,70.464,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 02:00:00,266.72342,0,5307.41,5266.07,535,-576.35,0,,,41,,,,,,,,57.0,,,,,,,,45.0,,,,,,,,257.0,,,,,,,,260.0,,,,,,,,137.0,,,,,,8878.065,825.0,5907.94386,5869.08,,44.0,,,,17.0,,,,,,,,,,,,,,,,,,,0.38,0.36,0.36,4.0,0.38,0.38,0.38,1.0,871.0,959.0,873.0,1165.0,449.0,488.0,485.0,580.0,8603.51378,,,0.0,0.0,19.0,372.0,205.0,0.0,77.065,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 02:30:00,221.42374,0,5156.86,5061.38,385,-480.49,0,,,134,,,,,,,,139.0,,,,,,,,127.0,,,,,,,,257.0,,,,,,,,260.0,,,,,,,,137.0,,,,,,8888.375,825.0,5869.08149,5566.89,,15.0,,,,37.0,,,,,,,,,,,,,,,,,,,0.38,0.36,0.36,4.99,0.38,0.38,0.38,1.0,871.0,909.0,873.0,1015.0,531.0,571.0,568.0,637.0,8756.425,,,0.0,0.0,19.0,372.0,257.0,0.0,85.375,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 03:00:00,209.06097,0,5043.69,5215.53,385,-213.16,0,,,133,,,,,,,,139.0,,,,,,,,127.0,,,,,,,,247.0,,,,,,,,250.0,,,,,,,,133.22,,,,,,8897.53,825.0,5566.8945,5449.75,,38.0,,,,47.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.36,4.99,0.38,0.38,0.38,0.7,861.0,899.0,863.0,1025.0,531.0,571.0,578.0,648.0,8765.58,,,0.0,0.0,19.0,372.0,257.0,0.0,94.53,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 03:30:00,272.43917,0,4978.44,5426.35,526,-78.08,0,,,123,,,,,,,,135.0,,,,,,,,117.0,,,,,,,,253.0,,,,,,,,260.0,,,,,,,,148.0,,,,,,8908.354,825.0,5449.74786,5543.5,,27.0,,,,45.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.17,0.17,0.38,0.38,0.38,0.72,871.0,959.0,872.0,1166.0,483.0,523.0,530.0,521.0,8776.524,,,0.0,0.0,19.0,372.0,219.0,0.0,105.354,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 04:00:00,241.96,0,4924.41,5289.49,410,-44.92,0,,,123,,,,,,,,129.0,,,,,,,,117.0,,,,,,,,253.0,,,,,,,,260.0,,,,,,,,137.74,,,,,,8919.763,825.0,5543.5037,5377.59,,50.0,,,,52.0,,,,,,,,,,,,,,,,,,,0.38,0.36,0.15,9.8,0.38,0.38,0.38,0.72,871.0,959.0,872.0,1050.0,521.0,561.0,568.0,643.0,8843.593,,,0.0,0.0,19.0,372.0,257.0,0.0,115.763,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 04:30:00,351.36645,0,4937.33,5320.25,405,-22.08,0,,,131,,,,,,,,137.0,,,,,,,,125.0,,,,,,,,274.3,,,,,,,,303.0,,,,,,,,171.0,,,,,,8912.248,825.0,5377.58814,5357.69,,52.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.1,12.0,0.38,0.38,0.38,0.69,906.0,1000.0,912.0,1043.0,518.0,558.0,565.0,640.0,8890.57668,,,0.0,0.0,58.0,409.0,244.0,0.0,107.248,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 05:00:00,449.96,0,5036.44,5349.71,391,-77.73,0,,,135,,,,,,,,138.0,,,,,,,,123.0,,,,,,,,248.0,,,,,,,,256.0,,,,,,,,127.0,,,,,,8907.46,825.0,5357.69254,5449.19,,71.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.38,0.24,0.17,12.0,0.38,0.38,0.38,0.38,864.0,951.0,863.0,1029.0,527.0,567.0,574.0,643.0,8904.01768,,,0.0,1.0,16.0,367.0,253.0,0.0,102.46,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 05:30:00,217.02509,0,5247.84,5239.63,183,-191.21,0,,,135,,,,,,,,134.0,,,,,,,,123.0,,,,,,,,241.0,,,,,,,,246.0,,,,,,,,117.0,,,,,,8904.634,824.0,5449.19067,5445.7,,66.0,,,,107.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.24,5.98,0.38,0.38,0.38,0.93,864.0,901.0,863.0,1016.0,535.0,575.0,582.0,660.0,8901.79168,,,0.0,0.0,16.0,367.0,261.0,0.0,99.634,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 06:00:00,210.21327,0,5555.37,5451.61,20,-123.76,0,,,125,,,,,,,,119.0,,,,,,,,115.0,,,,,,,,242.0,,,,,,,,240.0,,,,,,,,117.0,,,,,,8901.607,788.0,5445.69802,5579.12,,130.0,,,,25.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.24,4.99,0.38,0.38,0.38,0.38,854.0,891.0,854.0,816.0,560.0,600.0,606.0,796.0,8901.607,,,0.0,0.0,16.0,367.0,296.0,0.0,96.607,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 06:30:00,266.96,0,6110.7,5797.59,5,-318.11,0,,,125,,,,,,,,117.0,,,,,,,,113.0,,,,,,,,248.0,,,,,,,,294.41,,,,,,,,164.0,,,,,,8904.336,782.0,5579.12294,6123.01,,56.0,,,,53.0,,,,,,,,,,,,,,,,,,,0.38,0.36,0.17,4.99,0.38,0.38,0.38,3.62,898.0,942.0,904.0,837.0,614.0,654.0,661.0,812.0,8904.336,,,0.0,0.0,58.0,409.0,350.0,0.0,96.336,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 07:00:00,314.82861,0,6698.59,5971.63,0,-726.96,0,,,125,,,,,,,,127.0,,,,,,,,114.0,,,,,,,,239.69,,,,,,,,253.43,,,,,,,,143.3,,,,,,8905.631,781.0,6123.01028,6707.04,,40.0,,,,92.0,,,,,,,,,,,,,,,,,,,0.86,0.39,0.24,7.84,0.38,0.38,0.38,2.0,853.0,890.0,852.0,818.69672,615.0,752.0,661.0,816.0,8905.631,,,0.0,0.0,27.44,356.0,351.0,0.0,97.631,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 07:30:00,443.66883,0,7283.58,6068.26,0,-1215.33,0,,,77.76,,,,,,,,123.28,,,,,,,,36.26,,,,,,,,250.0,,,,,,,,264.61,,,,,,,,131.0,,,,,,8921.255,785.0,6707.04195,7306.01,,24.0,,,,40.0,,,,,,,,,,,,,,,,,,,19.9,0.39,0.38,7.83,0.1,0.1,0.1,1.0,842.0,879.0,841.0,726.39025,621.0,759.0,668.0,904.71525,8921.255,,,0.0,0.0,81.0,345.0,352.0,0.0,96.255,0.93,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 08:00:00,983.96,0,7741.2,6577.51,0,-1163.68,0,,,78.38,,,,,,,,103.3,,,,,,,,24.0,,,,,,,,149.0,,,,,,,,155.0,,,,,,,,46.02,,,,,,8930.992,805.0,7306.01469,7768.2,,49.0,,,,122.0,,,,,,,,,,,,,,,,,,,4.99,0.39,0.38,24.79,0.01,0.1,0.1,1.0,660.47753,669.47753,669.47753,408.47763,625.0,788.0,668.0,1382.22449,8930.992,,,0.0,0.0,3.0,194.47753,352.0,13.347,97.645,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 08:30:00,361.97681,0,7893.59,6562.47,0,-1331.12,0,,,88.78,,,,,,,,106.91,,,,,,,,92.91,,,,,,,,188.0,,,,,,,,193.0,,,,,,,,79.0,,,,,,9052.474,805.0,7768.20431,7939.54,,45.0,,,,111.0,,,,,,,,,,,,,,,,,,,1.8,0.38,0.38,29.68537,0.38,0.38,0.1,1.49,643.0,678.0,641.0,603.0,621.0,759.0,668.0,1113.0,9052.474,,,0.0,0.0,3.0,176.0,352.0,149.989,101.485,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 09:00:00,411.35171,0,7711.89,6665.59,0,-1046.31,0,,,56.72,,,,,,,,87.21,,,,,,,,19.0,,,,,,,,194.0,,,,,,,,236.0,,,,,,,,122.0,,,,,,9295.588,805.0,7939.53779,7734.71,,90.0,,,,30.0,,,,,,,,,,,,,,,,,,,1.8,0.38,0.38,45.86,0.01,0.1,0.1,1.0,674.0,806.0,734.0,565.0,640.38109,682.38109,687.38109,1092.78869,9182.52022,,,0.0,0.0,72.0,187.0,361.0,406.198,106.39,0.94,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 09:30:00,377.63796,0,7496.93,6561.68,0,-935.25,0,,,76.71,,,,,,,,104.59,,,,,,,,16.0,,,,,,,,192.0,,,,,,,,232.0,,,,,,,,115.0,,,,,,9491.676,805.0,7734.70927,7517.79,,14.0,,,,155.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,1.0,0.01,0.37,0.1,2.0,760.0,892.0,817.0,803.0,643.866265,685.866265,690.866265,832.0,9227.82452,,,0.0,0.0,5.21,273.0,363.0,610.481,111.195,0.81,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 10:00:00,326.07267,0,7238.95,6574.77,0,-664.18,0,,,104.89,,,,,,,,110.57,,,,,,,,12.37,,,,,,,,202.0,,,,,,,,246.0,,,,,,,,117.0,,,,,,9554.768,805.0,7517.78811,7260.26,,50.0,,,,124.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,20.2,0.1,0.38,0.37,1.49,819.0,952.0,873.0,783.0,640.566895,682.566895,687.566895,838.0,9300.91652,,,0.0,0.0,16.0,332.0,352.0,686.179,114.589,0.81,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 10:30:00,319.60761,0,6920.16,6413.9,0,-506.27,0,,,94.72,,,,,,,,111.24,,,,,,,,81.9,,,,,,,,245.0,,,,,,,,292.72,,,,,,,,157.0,,,,,,9496.898,805.0,7260.26299,6943.0,,71.0,,,,28.0,,,,,,,,,,,,,,,,,,,0.38,0.24,0.38,10.0,0.1,0.38,0.1,1.49,896.0,1036.0,953.0,775.0,636.24381,678.24381,683.24381,838.0,9253.04652,,,0.0,0.0,56.0,409.0,352.0,667.162,88.736,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 11:00:00,321.28874,0,6654.78,6133.21,0,-521.57,0,,,70.09,,,,,,,,91.0,,,,,,,,76.14,,,,,,,,238.0,,,,,,,,287.0,,,,,,,,167.0,,,,,,9453.214,805.0,6943.00459,6679.72,,47.0,,,,76.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.38,10.0,0.1,0.38,0.1,3.6,892.0,1031.0,945.0,761.0,627.0,669.0,674.0,837.0,9219.36252,,,0.0,0.0,53.0,404.0,363.0,657.323,70.891,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 11:30:00,317.64848,0,6442.55,6067.6,0,-374.95,0,,,67.66,,,,,,,,91.0,,,,,,,,55.03,,,,,,,,190.0,,,,,,,,244.85,,,,,,,,117.0,,,,,,9416.603,805.0,6679.72159,6469.48,,21.0,,,,29.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,10.0,0.1,0.38,0.1,1.0,855.0,986.0,897.0,752.0,632.0,674.0,679.0,837.0,9189.603,,,0.0,0.0,16.0,367.0,363.0,643.688,57.915,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 12:00:00,312.88533,0,6318.18,6014.81,5,-308.36,0,,,101.21,,,,,,,,91.0,,,,,,,,61.88,,,,,,,,245.0,,,,,,,,291.7,,,,,,,,186.0,,,,,,9396.813,805.0,6469.48018,6348.34,,67.0,,,,31.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.36,7.83,0.1,0.38,0.1,1.0,910.0,1044.0,955.0,762.0,630.0,672.0,677.0,832.0,9169.813,,,0.0,0.0,72.0,423.0,361.0,630.862,50.951,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 12:30:00,314.54461,0,6294.45,5987.05,70,-377.4,0,,,57,,,,,,,,51.0,,,,,,,,45.0,,,,,,,,194.0,,,,,,,,245.66,,,,,,,,117.0,,,,,,9436.048,805.0,6348.34181,6388.54,,73.0,,,,65.0,,,,,,,,,,,,,,,,,,,0.38,0.24,0.38,9.25,0.38,0.38,0.38,2.0,861.0,994.0,957.0,885.0,577.0,618.0,623.0,818.0,9155.92478,,,0.0,0.0,16.0,367.0,343.0,618.779,47.269,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 13:00:00,275.18873,0,6223.33,5958.92,61,-325.41,0,,,59,,,,,,,,53.0,,,,,,,,47.0,,,,,,,,158.98,,,,,,,,159.27,,,,,,,,132.0,,,,,,9418.919,805.0,6388.54096,6309.71,,67.0,,,,25.0,,,,,,,,,,,,,,,,,,,0.36,0.1,0.1,4.99,0.38,0.38,0.38,2.0,860.0,993.0,956.0,869.0,591.0,632.0,637.0,825.0,9161.08738,,,0.0,0.0,14.0,367.0,352.0,610.689,44.23,0.36,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 13:30:00,266.96,0,6088.15,5862.66,5,-230.49,0,,,95,,,,,,,,89.0,,,,,,,,83.0,,,,,,,,208.78,,,,,,,,220.92,,,,,,,,136.0,,,,,,9403.066,805.0,6309.71339,6131.24,,63.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,4.99,0.38,0.38,0.38,3.99,860.0,993.0,956.0,813.0,625.0,667.0,672.0,835.0,9176.066,,,0.0,0.0,16.0,367.0,361.0,602.21,36.856,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 14:00:00,316.2039,0,6107.97,5929.61,173,-351.36,0,,,15,,,,,,,,10.0,,,,,,,,3.0,,,,,,,,244.0,,,,,,,,249.0,,,,,,,,122.0,,,,,,9378.605,805.0,6131.23836,6307.7,,59.0,,,,43.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.15,4.95,0.38,0.38,0.38,3.99,859.0,992.0,955.0,981.0,541.0,582.0,587.0,756.0,9151.605,,,0.0,0.0,16.0,367.0,302.0,584.489,31.116,0.38,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 14:30:00,266.96,0,6142.7,6068.77,130,-203.93,0,,,16,,,,,,,,14.0,,,,,,,,31.0,,,,,,,,241.0,,,,,,,,250.0,,,,,,,,123.0,,,,,,9501.524,805.0,6307.69862,6309.31,,29.0,,,,54.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.15,1.0,0.38,0.38,0.38,2.0,689.0,822.0,785.0,757.0,564.0,605.0,610.0,948.0,9274.524,,,0.0,0.0,40.09,198.0,330.0,562.712,26.812,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 15:00:00,276.24767,0,6300.8,6024.25,11,-287.55,0,,,15,,,,,,,,10.0,,,,,,,,14.18,,,,,,,,209.0,,,,,,,,214.0,,,,,,,,92.0,,,,,,9395.246,422.0,6309.30942,6335.48,,59.0,,,,29.0,,,,,,,,,,,,,,,,,,,0.77,0.4,0.39,10.0,1.0,1.37,1.7,4.0,642.0,781.0,744.0,525.0,377.0,418.0,423.0,524.0,9395.246,,,0.0,0.0,62.0,175.0,138.0,537.326,22.92,0.93,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 15:30:00,316.22496,0,6521.15,6291.9,23,-252.25,0,,,15,,,,,,,,10.0,,,,,,,,5.0,,,,,,,,231.0,,,,,,,,236.0,,,,,,,,118.0,,,,,,9517.897,412.0,6335.47984,6568.73,,63.0,,,,39.0,,,,,,,,,,,,,,,,,,,0.48,0.39,0.39,19.0,0.5,1.37,0.77,3.75,682.0,815.0,778.0,621.0,366.0,407.0,410.0,564.0,9517.897,,,0.0,0.0,42.82,195.0,132.0,510.875,20.022,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 16:00:00,263.8394,0,6712.83,6328.25,5,-389.58,0,,,15,,,,,,,,10.0,,,,,,,,25.46,,,,,,,,243.0,,,,,,,,246.0,,,,,,,,130.0,,,,,,9508.25,408.0,6568.73464,6764.73,,58.0,,,,40.0,,,,,,,,,,,,,,,,,,,0.39,0.38,0.38,19.0,1.0,1.37,0.77,3.75,686.0,819.0,782.0,596.0,374.0,415.0,420.0,578.0,9508.25,,,0.0,0.0,46.23,196.0,142.0,418.853,18.397,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 16:30:00,317.62505,0,7046.12,6346.55,0,-699.57,0,,,45,,,,,,,,43.0,,,,,,,,33.0,,,,,,,,296.0,,,,,,,,305.0,,,,,,,,186.0,,,,,,9334.553,0.0,6764.73248,7057.01,,34.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.49,0.39,0.15,12.0,0.39,1.0,0.45,7.89999,739.0,824.0,787.0,583.0,363.0,453.0,409.0,360.0,9334.553,,,0.0,0.0,72.0,252.0,131.0,242.831,17.722,0.81,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 17:00:00,1224.14,0,7391.98,6644.1,0,-747.88,0,,,45,,,,,,,,47.0,,,,,,,,32.94,,,,,,,,243.0,,,,,,,,252.0,,,,,,,,135.0,,,,,,9143.545,125.0,7057.01206,7408.94,,59.0,,,,78.45,,,,,,,,,,,,,,,,,,,10.0,10.0,0.39,26.0,0.2,1.0,0.45,3.99,656.0,666.0,667.0,196.44933,447.0,610.0,450.0,866.55067,9143.545,,,0.0,0.0,16.0,180.0,181.0,52.207,17.338,0.81,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 17:30:00,16695.88668,0,7752.31,7039.34,0,-712.97,0,,,97,,,,,,,,129.0,,,,,,,,20.0,,,,,,,,231.0,,,,,,,,239.0,,,,,,,,123.0,,,,,,8951.341,155.0,7408.94328,7789.65,,73.0,,,,10.0,,,,,,,,,,,,,,,,,,,151.99,100.0,0.88,99.99,0.04,0.38392,0.38,3.99,552.0,561.0,562.0,80.0,341.0,504.0,356.0,757.0,8951.341,,,0.0,0.0,34.75,75.0,73.0,1.931,18.41,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 18:00:00,17499.91,0,7958.74,7379.39,0,-579.35,0,,,101,,,,,,,,140.0,,,,,,,,31.0,,,,,,,,151.0,,,,,,,,157.0,,,,,,,,41.0,,,,,,8953.945,175.0,7789.6478,7971.1,,79.0,,,,10.0,,,,,,,,,,,,,,,,,,,399.73,399.73,2.78,99.99,0.04,0.38525,0.38,9.74,496.0,504.0,507.0,10.0,460.0,623.0,503.0,916.0,8953.945,,,0.0,0.0,3.46,41.0,192.0,0.0,19.945,0.81,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 18:30:00,17499.91,0,8003.28,7511.07,0,-492.22,0,,,98.38,,,,,,,,124.27,,,,,,,,31.0,,,,,,,,231.0,,,,,,,,237.0,,,,,,,,120.0,,,,,,8988.515,175.0,7971.09692,8013.07,,92.0,,,,10.0,,,,,,,,,,,,,,,,,,,399.73,399.73,0.88,72.92995,0.01,0.1,0.1,1.0,575.0,585.0,588.0,80.0,460.0,623.0,503.0,806.73056,8988.515,,,0.0,0.0,63.1,101.0,192.0,0.0,21.515,0.86,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 19:00:00,17499.91,0,7937.34,7475.91,0,-461.42,0,,,127,,,,,,,,140.0,,,,,,,,20.43,,,,,,,,172.0,,,,,,,,178.0,,,,,,,,61.0,,,,,,8993.539,175.0,8013.06557,7946.63,,84.0,,,,18.0,,,,,,,,,,,,,,,,,,,497.99,497.99,2.78,72.92995,0.1,0.38057,0.38,3.77,518.0,527.0,529.0,21.0,460.0,623.0,503.0,909.0,8987.55418,,,0.0,0.0,31.0,65.0,192.0,0.0,23.539,3.52,0.0
D,PDREGION,,5.0,2025/06/26 23:00:00,1,VIC1,2025/06/27 19:30:00,17499.91,0,7776.77,7377.76,0,-399.02,0,,,56,,,,,,,,58.0,,,,,,,,29.0,,,,,,,,150.0,,,,,,,,157.0,,,,,,,,40.0,,,,,,8842.7,175.0,7946.62845,7785.76,,74.0,,,,10.0,,,,,,,,,,,,,,,,,,,399.73,399.73,2.78,64.0,0.01,0.38432,0.39,3.77,495.0,504.0,506.0,10.0,378.0,540.0,420.0,684.0,8817.7,,,0.0,0.0,10.0,41.0,140.0,0.0,29.7,3.52,0.0
